	RM_C	RM_N
pp_108796	5.306511180333334	4.807379464666667
pp_214312	6.364095033333333	5.756155739666666
pp_139925	2.161623193	2.319105361666667
pp_246357	4.260580682666666	4.536106659666666
pp_163699	1.5531761073333334	1.4394859150000001
pp_62428	1.794291862	1.9738091943333334
pp_213148	0.6215449236666667	0.737289694
pp_92446	5.351259962333334	5.752682634666667
pp_68633	4.462377518333334	4.764501978
pp_66749	23.639787863333332	25.17282919333333
pp_201970	2.775961098333333	2.4075761263333333
pp_196520	4.53660405	4.905695408
pp_194482	2.731984844333333	2.9301066626666668
pp_165708	20.93897966	19.712379776666666
pp_168438	106.08075924	113.60008389000001
pp_198132	16.144166753333334	15.134386246666667
pp_199325	2.8414417463333335	3.077053775
pp_74132	2.3018805473333335	2.1286534596666664
pp_204686	3.660553312333333	3.3310827713333335
pp_227763	77.62930645333333	83.05025162333334
pp_196432	0.11284769233333333	0.095827232
pp_164074	2.2551574116666666	2.0789134503333333
pp_228976	54.43263540666667	58.09181517333334
pp_240960	12.991031046666667	13.890882443333334
pp_153063	1.061866844	1.232379911
pp_119650	15.15357714	16.18373295
pp_202283	38.990681206666665	41.35454221333333
pp_68518	8.931160115666668	10.146956645666666
pp_74675	5.872090439333333	5.52446146
pp_58122	11.708957412666667	10.830003687666666
pp_137531	35.68303179	33.3707847
pp_204151	4.986469163	5.710404414
pp_56607	2.3651036506666667	2.551631667
pp_178956	1.3191082	1.51303486
pp_119202	66.06405059333333	57.792576839
pp_233491	0.06275731233333334	0.07946172633333333
pp_81919	1.7606799933333332	1.8891437773333333
pp_128475	7.119903529	7.629044402333333
pp_128888	17.360870077	14.016309881333333
pp_251162	14.72313482	15.691447106666667
pp_200209	4.268816761666667	4.744248966333333
pp_76627	32.28845309666667	30.370158873333335
pp_110521	11.429104826666666	10.689568096666667
pp_96495	2.2770832453333334	2.445297653
pp_131852	1.5105111506666666	1.33323357
pp_245234	2.691091088333333	2.890085658
pp_89067	17.59482405	18.890142753333333
pp_64793	1.1490335646666667	1.281867098
pp_222237	2.4200653396666665	2.248400628
pp_210263	1.6234983643333334	1.4798885883333333
pp_64689	2.095416425	2.2553537826666665
pp_198682	41.19024867	38.244745996666666
pp_149675	3.0866377876666666	3.5854156186666666
pp_89128	0.913628456	1.0755337293333334
pp_58492	5.038847308	5.361720244333333
pp_108658	11.362467836666667	12.05707426
pp_114496	14.837793613333334	15.856031846666667
pp_112235	62.64878029666667	68.15370097
pp_111521	20.377298606666667	21.993127716666667
pp_197234	1.6567472060000001	1.78884029
pp_168605	10.900334672666666	10.227622798
pp_233619	11.185048636666666	10.485296727333333
pp_214077	4.271038819	4.545152099
pp_226470	2.134097120333333	2.3035693283333334
pp_105672	10.880855301	10.139083310333334
pp_202509	36.757642286666666	40.709180376666666
pp_162757	3.8747846126666663	4.117412136333334
pp_142041	1.9347800636666665	2.0961836243333334
pp_115047	19.411024786666665	17.277129453333334
pp_241285	0.38145461766666666	0.309453676
pp_184733	9.792511131333333	9.185097082333334
pp_125298	8.717160881	9.280106623333333
pp_59512	12.790586113333333	12.018574684999999
pp_128221	53.37514309666667	50.28715570666667
pp_155010	0.152859084	0.125350683
pp_100435	4.094041292	4.3509933143333335
pp_201237	2.3625242186666666	2.5249969313333334
pp_211963	7.581362334333334	8.194799863666667
pp_53387	4.732504997666667	5.064597942
pp_198135	0.45488728333333334	0.3872380163333333
pp_213034	0.588092728	0.5177623696666667
pp_91880	0.5708292646666666	0.6570015686666667
pp_246356	3.622561060333333	3.8580199863333333
pp_233618	9.069927265	8.457027911
pp_239212	2.3762114653333333	2.5390687143333333
pp_151716	2.1116835386666666	1.9696546816666667
pp_98971	13.477165726666668	12.663005862666667
pp_178001	6.327739580666667	6.714268263666667
pp_76292	23.36653706666667	21.555968626666665
pp_134803	7.498417913	7.067542786
pp_112305	1.6269207273333333	1.4931217986666665
pp_87779	3.064817042	2.8158004873333335
pp_144976	17.484673624333332	18.762202883333334
pp_152442	24.531479853333334	23.140739216666667
pp_245652	1.2560588346666666	1.1214495863333334
pp_117207	5.462391990666666	5.130093215
pp_177991	77.54362311999999	73.03765745333334
pp_159234	1157.4316901333334	1242.8028582333334
pp_155731	20.85063926	19.581685036666666
pp_246848	27.986682056666666	30.17125817333333
pp_78296	3.592417928	3.8523504506666666
pp_204012	2.1220424403333333	2.3601992579999997
pp_238740	3.4570513656666666	3.137504329
pp_231827	2.6746645520000003	2.917739401
pp_210137	31.937831606666666	30.08828596
pp_218776	6.864810766	7.295604436666666
pp_216521	3.8463873966666666	4.120183704666667
pp_209584	10.096914489666666	10.764480839333332
pp_135692	3.7471348730000003	4.1698423306666665
pp_164026	1.0211448516666666	1.179606525
pp_150841	1.9639250723333335	1.79058992
pp_152546	15.270670813333334	16.637775737
pp_58364	1.0518489953333334	1.208363368
pp_134998	4.002797161	4.272538716333333
pp_35059	0.867167857	0.9865814716666667
pp_154629	9.250933235666666	8.625865104666666
pp_136544	0.104652101	0.07842160333333333
pp_202372	10.996163310333333	11.699516174333333
pp_1272	0.917347137	1.014643943
pp_136493	5.464067117666667	5.128114764
pp_240286	1.7182179216666666	1.5872926846666666
pp_117907	2.324983892666667	2.763760956
pp_168339	2.522814779	2.2655869506666666
pp_72005	2.450499822333333	2.2130363593333335
pp_92386	55.32878283	52.24198696333333
pp_152774	2.5819457053333332	2.383863835
pp_25616	27.043992789999997	25.348640743333334
pp_186048	180.92634193333333	192.25647476666666
pp_180511	0.28375024200000004	0.34785127666666665
pp_56897	13.008893336666667	12.239598583333333
pp_105598	1.6026813266666669	1.8635947426666666
pp_73040	8.922059278333332	8.403238309666666
pp_236946	164.3906092	153.76357785333335
pp_11322	81.00340676666667	74.68482427666667
pp_202137	3.332457885333333	3.596418146
pp_87103	0.6335348356666667	0.542043019
pp_57913	0.135854512	0.10318632
pp_165426	2.4793463066666668	2.666899446
pp_92242	1.4924542226666668	1.7181266066666667
pp_243615	3.182899739	2.9733382476666668
pp_145277	1.894751213	2.0359223483333335
pp_65934	13.20839418	14.053366558
pp_179803	1.9452052886666666	2.097716705
pp_91923	6.756954688	7.316789191333333
pp_218740	0.49815800433333335	0.5730845293333333
pp_183389	1.126174779	1.2377187393333333
pp_216184	17.50903547	16.015574585666666
pp_154971	2.709403964333333	2.3974453946666667
pp_188982	75.22132565333334	69.06543289666666
pp_66732	7.031549229	6.625102779666666
pp_12901	3.32138116	3.068783561
pp_134745	4.084895724333333	3.7479402123333334
pp_78995	5.420122987666667	5.108063778666667
pp_166914	9.510541056	8.959277740333333
pp_108361	1.5247781726666667	1.3993237766666666
pp_68642	6.140990956	6.548839882
pp_168369	0.357260621	0.264156979
pp_198997	1.7633675906666666	1.9915064246666665
pp_221929	0.7207826306666667	0.6125705943333333
pp_172610	2.237615875	2.6130508033333335
pp_253027	1.68912064	1.9928386266666667
pp_209174	20.606717573333334	21.941758106666665
pp_197138	3.2357738576666666	2.9360194296666666
pp_252856	23.824634613333334	25.37498257
pp_223466	9.396077084666667	8.827641221666667
pp_194396	2.884546991	2.6750433126666664
pp_237299	359.25680513333333	335.0187133333333
pp_84290	3.552925641	3.3228490046666668
pp_217210	2.585769876	2.1779301380000002
pp_202600	0.182512444	0.22976958466666667
pp_131923	1.428536205	1.2955361716666667
pp_160404	0.24194391933333334	0.20857311666666667
pp_145162	1.4216883336666666	1.5763230263333332
pp_53906	0.028869545	0.04144287233333333
pp_111531	0.21477301333333335	0.16832073
