	RC_C	RC_N
pp_66498	123.42464403666666	122.32439557666667
pp_125223	22.256807853666665	22.08248864666667
pp_236284	16.819087596666666	16.880407236666667
pp_205570	40.39072252	40.56774800666666
pp_117101	3.3231356610000002	3.3045275976666666
pp_109035	2.279417727333333	2.292210834
pp_65914	22.83233246	22.739015156666664
pp_181002	0.40192645033333335	0.41466357433333334
pp_209315	4.278046400666667	4.2563216530000005
pp_214368	6.194902805333333	6.168208019
pp_129758	1.7797567846666666	1.7916717323333333
pp_141823	34.79643797333333	34.66838101
pp_144915	254.60726183333335	253.56765113333333
pp_66520	0.7138378433333333	0.7050028326666667
pp_95613	8.132457760666666	8.064933862666667
pp_211878	1.7702055773333334	1.7587874733333333
pp_196009	2.1101055426666666	2.1220256816666665
pp_128437	4.719909502666667	4.747130445333333
pp_92233	5.351197371333334	5.373710289666667
pp_93784	4.219871762666667	4.238057229
pp_208252	3.5364939006666667	3.5572002283333335
pp_214968	10.761233955	10.708821563333334
pp_219006	2.5676584223333334	2.5471135633333333
pp_180945	11.135423217666666	11.091584091666666
pp_76667	28.90759109	29.03790515
pp_203977	0.976121826	0.9890290113333333
pp_247225	5.639761622	5.6652753743333335
pp_112465	6.213619749666667	6.244178723666667
pp_136489	152.1127834	152.96496573333332
pp_191726	4.1532593066666665	4.1727519719999995
pp_95961	1.3503148186666667	1.3690448663333332
pp_111696	6.7831727876666665	6.811976913333333
pp_112074	5.568833986333333	5.59334819
pp_202289	1.6506193233333333	1.6630151556666666
pp_172656	3.6216952316666666	3.6037463916666668
pp_71407	4.130536956	4.155191320666667
pp_217705	7.568665271666666	7.610538093
pp_203497	17.46296929	17.562312849999998
pp_72849	4.110073801666667	4.089736123
pp_110786	4.615083415333333	4.589407496333333
pp_197817	0.6236233566666667	0.6316189686666667
pp_185222	30.48312373	30.382476926666666
pp_198103	0.492947814	0.505240333
pp_178479	9.517162872333333	9.477528386333333
pp_181136	93.00450829333333	93.36017054999999
pp_98670	18.28623413	18.34844675
pp_214846	8.097372304666667	8.063501996333333
pp_246431	2.3060512623333334	2.292365311
pp_231438	9.826865866333334	9.782715076666667
pp_175072	0.7226920996666667	0.7113940133333333
pp_115332	4.468255194666667	4.448263676333333
pp_213821	1.1140770283333334	1.1218672796666667
pp_100914	23.594723036666668	23.676287526666666
pp_173505	2.4023009403333333	2.386029897
pp_82215	31.916262833333334	32.025341499999996
pp_51746	22.699026303333333	22.774915473333333
pp_235925	3.966697517	3.9873405576666667
pp_58046	189.61483026666667	188.5611692
pp_194146	0.9188731713333333	0.92969744
pp_56923	2.36539654	2.3463547156666666
pp_223218	9.857028265333334	9.898597619333334
pp_136428	5.6721230170000005	5.649443889666667
pp_118320	6.737571962333333	6.7097094109999995
pp_238917	7.1731976600000005	7.1992673363333335
pp_203236	8.881985893	8.8453509
pp_89590	3.382481531	3.398388591333333
pp_84927	29.360769063333333	29.47981073333333
pp_97529	11.106818599666667	11.153612237
pp_206189	23.66128127	23.818462595333333
pp_212808	3.8939169813333336	3.8752957753333335
pp_76673	0.9007519656666667	0.9133077116666667
pp_119544	7.067957879	7.039468704333333
pp_164130	1.035529476	1.050253309
pp_226485	2.0003514423333333	1.986439949
pp_135137	4.187495374	4.2064341233333336
pp_240649	3.20531978	3.1818533776666666
pp_245631	13.69313354	13.757996755333332
pp_92444	12.073266240999999	12.12101369
pp_215440	300.6162748333333	299.6853756666667
pp_115832	9.622085493333334	9.654775235333334
pp_213888	8.311568375	8.272605739333333
pp_117298	5.79945966	5.855490565333334
pp_235252	21.722055186666665	21.648806043333334
pp_188940	16.75581113333333	16.70335158
pp_138518	0.42336713499999995	0.41578109500000004
pp_57790	2.110602355666667	2.120110449
pp_208900	5.368883517666666	5.347132848333334
pp_161133	0.995386222	0.982483353
pp_136588	3.5128070933333335	3.5299530206666665
pp_215898	17.14572279	17.206259449999997
pp_89674	5.643135799666666	5.670581126333333
pp_175680	4.420878100666667	4.4715687703333336
pp_91895	15.145831446666666	15.19587114
pp_156169	2.1763117413333335	2.1908727826666667
pp_210111	4.107429083666667	4.127565834666667
pp_136443	24.66072265	24.56807822
pp_138989	21.06612933	20.983285366666667
pp_243594	5.0237466353333335	4.99791024
pp_222128	7.5368857616666665	7.5651365539999995
pp_247284	2.116981548	2.1069968516666666
pp_134464	2.86243895	2.8863117856666665
pp_163802	3.8206526926666666	3.804358857
pp_110875	89.59273056333333	89.31246346333333
pp_136309	2.3327602433333334	2.3476487070000003
pp_253121	3.6392673423333335	3.6210288693333332
pp_98640	0.8512971933333333	0.8602547653333333
pp_73061	2.2398403856666667	2.2497212823333337
pp_58225	0.8774781683333334	0.8664828533333334
pp_202732	2.3602677053333334	2.3701287563333335
pp_230698	10.197495144666666	10.163928671999999
pp_96957	1.5834673803333332	1.6006792486666666
pp_137725	15.442225993333333	15.377538903333333
pp_182317	2.475151665333333	2.4978827016666667
pp_228404	1.6269157376666668	1.6437167116666667
pp_79381	5.8434391796666665	5.819519351666667
pp_76374	3.13693891	3.1196160206666663
pp_109725	57.13881134	56.96982829666666
pp_74756	5.332290784666666	5.3521031243333335
pp_188958	20.119974013333334	20.324116503333332
pp_214211	21.734886306666667	21.800044319999998
pp_218570	5.689702157	5.711068567
pp_133574	41.11398083	41.24237745666667
pp_136755	22.6529691	22.730724046666666
pp_71042	2.8543640956666665	2.870929150333333
pp_210285	8.020407679333333	7.992169586333333
pp_72458	1.879110101	1.8917937676666667
pp_168993	2.319092287	2.330740419
pp_151590	18.917114376666667	18.861394376666667
pp_178636	261.73578630000003	262.4445075
pp_146882	0.7739769240000001	0.7664184703333333
pp_96207	1.9459354533333335	1.925554011
pp_112056	6.36334846	6.34060938
pp_68835	0.7487735303333333	0.7412734246666667
pp_137356	4.149681362	4.176977939
pp_174645	5.9976248713333336	6.0210968823333335
pp_94294	0.999545465	1.0081687273333333
pp_221909	2.9873681210000003	2.9985643933333335
pp_135762	5.782816109333333	5.807200717333333
pp_168811	2.173599934333333	2.156074611
pp_151586	29.922445056666668	30.008760953333333
pp_221757	1.5501711043333333	1.5382990763333333
pp_189414	3.793208969666667	3.7783374856666665
pp_89402	39.05474389	39.20125529
pp_219133	5.479550436666667	5.460035871
pp_228559	43.30439573	43.122898443333334
pp_126023	2.9137756893333333	2.9283449673333335
pp_155675	4.1243635796666664	4.142020231666667
pp_250456	1.8699223406666667	1.8907798366666666
pp_218769	6.756822917333333	6.7797712070000005
pp_157898	1.8066082363333333	1.818198115
pp_79344	2.222161385333333	2.211745871
pp_131006	3.8381701953333334	3.8585354153333333
pp_247909	20.238259803666665	20.335920396666666
pp_246765	0.7732896953333334	0.7823004926666667
pp_234029	0.9388569483333333	0.9276899193333333
pp_184732	4.483822262666666	4.465985534
pp_247278	0.951655933	0.941767252
pp_86481	1.672920926	1.685979938
pp_111451	3.907636903333333	3.9231510953333335
pp_174945	4.092886543	4.074646935333333
pp_236272	48.66845708666666	48.53393528
pp_204202	8.380986783333332	8.416740461666667
pp_91865	12.702976077666667	12.940935895333334
pp_78965	20.4788185	20.544588903333334
pp_168860	4.048187460666667	4.06441006
pp_143891	7.105718307	7.0781078090000005
pp_150841	1.1382676783333334	1.1463912006666668
pp_143667	119.24792736666666	119.57585889666666
pp_155401	2.0607242316666667	2.0468487903333332
pp_78847	5.264294057666667	5.282586247666667
pp_227420	13.334611595333334	13.274678543333334
pp_234507	4.077418058666667	4.094252257
pp_92209	6.547343580666666	6.512165807333333
pp_168686	4.208921290666667	4.226861398666666
pp_151972	3.4515285406666667	3.4641812863333334
pp_233830	5.4323162709999995	5.413495277333333
pp_209137	16.036655266666667	15.988468493333334
pp_199132	2.088744183	2.09842742
pp_72443	67.46529717333333	67.14352080666667
pp_144764	3.1140684253333335	3.0991603186666667
pp_205549	1.446314834	1.436671827
pp_108289	9.066878561333333	9.039629315
pp_243398	4.435209264333333	4.419435175333334
pp_135679	9.536362175666666	9.570101464666667
pp_234235	4.8480554520000005	4.782488279333334
pp_121549	4.0087251146666665	4.023664211333333
pp_153616	10.710640725666666	10.75387503
pp_136947	9.979033531	9.945811984666665
pp_227417	12.730518157	12.78693938
pp_186304	6.335951290333333	6.356814542333333
pp_188503	24.367347983333335	24.303584746666665
pp_87022	5.502547663666666	5.484176644333333
pp_95607	3.287802364	3.275771798666667
pp_197815	1.1439425730000001	1.1533823753333334
pp_202975	1.2139224793333334	1.2061145346666666
pp_170806	4.239397001	4.224582424333334
pp_201699	12.47004018	12.431066397
pp_142335	14.895352206666667	14.934302709999999
pp_129558	0.879904919	0.8704771046666666
pp_244725	2.5975457393333334	2.584306311333333
pp_216006	21.120145583333333	21.056051343333333
pp_64557	77.35499539666667	77.17219703
pp_188970	0.7844758353333334	0.763367165
pp_88484	15.089038793333334	15.12902891
pp_176892	1.4453473426666665	1.4338469536666667
pp_210410	1.4437271266666667	1.448951361
pp_180930	1.0552624496666667	1.063908951
pp_152526	2.3210289133333335	2.3381010666666664
pp_234647	12.516931366666666	12.47697205
pp_208042	58.948764520000005	59.15148714
pp_216663	1.3220788453333334	1.3295365063333333
pp_225719	24.230593826666667	24.170167003333333
pp_56799	18.00654095333333	17.9613015
pp_188950	5.426379206666667	5.406397970333334
pp_205833	10.386804432333333	10.356611967333334
pp_87079	23.15712160333333	23.235825323333334
pp_177766	0.9678978136666667	0.9797712063333334
pp_234015	153.8625835	153.51164733333334
pp_38988	7.706237179666667	7.7307955716666665
pp_57887	5.541962541	5.565750331666667
pp_163024	3.244433905	3.261502659
pp_56794	18.751854836666666	18.70662177666667
pp_215208	8.823668482333334	8.790427317333332
pp_118322	5.959274497333333	5.939767245666666
pp_87000	33.38272898333334	33.29677057333333
pp_136234	1.4504455520000001	1.4386357553333333
pp_104425	1.6299711143333333	1.6341477696666666
pp_117667	7.977667021333334	8.008257081666667
pp_204303	1.4373499446666667	1.425617949
pp_72420	53.41593442666667	53.11106145666667
pp_161440	1.6021525133333334	1.6116102380000001
pp_110717	2.25946848	2.2488287573333334
pp_247175	3.349554288666667	3.337696985
pp_112731	15.21863516	15.254322456666667
pp_96751	5.376386338333333	5.401826636333333
pp_153089	18.214623633333332	18.144158713333333
pp_188967	4.000592566666667	3.9251148566666667
pp_108747	2.315260911	2.304020674
pp_100374	1.8338143716666666	1.8457431366666668
pp_112636	27.931925070000002	27.999800623333332
pp_185722	0.6600488376666667	0.6732822103333334
pp_130991	1.587718229	1.580532214
pp_129043	45.98997452333333	46.09392220666667
pp_245727	1.6799179963333335	1.6907491093333333
pp_216661	1.788593946	1.7801167516666667
pp_136248	7.598317784	7.618703468666666
pp_186375	247.42344106666667	246.81729153333333
pp_216752	1.3777056416666666	1.3877211513333334
pp_233391	7.034000496666667	7.013571325333333
pp_72976	17.416333854333335	17.494801396666666
pp_79203	5.864566554	5.882058035333333
pp_208005	43.30487708	43.428485716666664
pp_128279	1.5924960333333333	1.581294438
pp_222615	1.8283992686666668	1.837599816
pp_129322	5.7001055449999996	5.716057962333333
pp_233973	4.479208269333333	4.507884751
pp_142161	8.484161764666666	8.460459048666667
pp_56554	3.3428854266666668	3.3268459383333333
pp_198003	1.401059904	1.4083721636666666
pp_124789	2.368029409	2.381121819666667
pp_220059	1.9431024456666666	1.9370973393333333
pp_58928	10.472343350000001	10.441257796333334
pp_169070	1.685235172	1.6937553313333333
pp_87254	1.6195868313333333	1.6106751006666666
pp_246219	1.2245200006666668	1.2143261366666667
pp_233983	1.64039563	1.650298029
pp_153082	10.641787426999999	10.669801495666666
pp_66117	1.2893912913333334	1.280228522
pp_136635	1.456324329	1.4610620603333333
pp_87089	8.252847837666668	8.272556755333333
pp_89815	1.4074374536666667	1.3985424503333332
pp_154676	2.2380964883333334	2.250588309333333
pp_147379	8.601588785333334	8.624397335666666
pp_74995	3.25145066	3.2695205576666666
pp_248997	1.8153575606666668	1.8060184513333333
pp_94251	13.8282264	13.863213363333333
pp_185834	44.030333256666665	44.12870604
pp_91828	27.940078616666668	28.052084683333334
pp_200728	2.085101921	2.0927826153333333
pp_246852	5.960411276333334	5.978404849666666
pp_127148	1.9179459473333333	1.9283276643333334
pp_88460	3.4449283716666668	3.4313869516666666
pp_188842	1.3305885069999999	1.336841002
pp_94005	49.89494746	49.99802617333333
pp_154742	7.745130778666667	7.772190376
pp_167417	6.279665700333333	6.296423499333334
pp_215581	103.92781371333334	103.72661817666666
pp_89664	1.7179512510000001	1.7079122566666667
pp_164218	3.7845714893333335	3.8014300346666667
pp_206494	2.079279903333333	2.091611683
pp_223370	5.770438782333334	5.785118513
pp_201074	12.427084943333334	12.399162146666667
pp_114446	309.16303213333333	310.6635317
pp_152974	2.107588262	2.116870839666667
pp_147420	22.881780836666668	22.93460553
pp_96457	2.114169945	2.1201789006666667
pp_182485	2.0060863576666668	1.9973391790000001
pp_114999	1.214246377	1.2249365103333334
pp_58490	2.2329579693333335	2.241679377
pp_94412	7.810666656666666	7.830817170333333
pp_68982	6.411292759999999	6.3888913233333335
pp_136957	1.9608431353333333	1.9529266413333333
pp_188452	0.99402815	1.0021632273333334
pp_74450	2.515750635	2.4989023093333333
pp_191647	1.8110400546666665	1.8167130083333334
pp_205819	1.5681122736666666	1.5755213366666665
pp_204729	1.5825744000000002	1.5734391113333333
pp_215914	48.060776096666665	47.97007367
pp_214909	1.1408848703333334	1.1297400093333334
pp_87315	1.951474631	1.9447032063333334
pp_129110	2.0669676413333335	2.078296979666667
pp_145647	83.21293250666666	83.04891312333334
pp_69001	29.574684870000002	29.657904456666667
pp_183011	4.355857135666667	4.318787725
pp_78946	8.284928719333333	8.302985452666666
pp_218840	4.627735251333333	4.640776583666667
pp_186117	5.3062076456666665	5.290082605
pp_214844	12.37808852	12.40484852
pp_114447	325.13089106666666	326.45546056666666
pp_201729	1.4842324103333333	1.4745929723333333
pp_135246	58.626768479999996	58.51977462333333
pp_127648	4.545760518333333	4.532831376666667
pp_233159	2.4033325376666665	2.3920259276666664
pp_197268	5.313450423333333	5.327365744
pp_209528	11.104654015	11.135126612666667
pp_212315	2.5338199906666667	2.5451090886666665
pp_73598	1.904464412	1.915528592
pp_178110	7.023071048666667	7.006367041333333
pp_87186	1.3720445293333334	1.3592217023333333
pp_199081	5.026650643	5.039138754666666
pp_162167	1.3037249806666666	1.3129557793333333
pp_144144	11.153265891	11.128108383333332
pp_137630	8.444096295666666	8.466138607333333
pp_234539	2.19437763	2.1840441886666664
pp_218842	5.654370394	5.630477830666667
pp_233742	6.267182127333333	6.248614817333333
pp_212317	2.5875288726666668	2.591851309
pp_41969	18.938110033333334	18.975814319999998
pp_58042	16.904242586666665	16.952243787
pp_137610	0.8820109486666666	0.8715114746666667
pp_98319	2.4271208996666664	2.415991605
pp_57776	23.205396456666666	23.155355020000002
pp_79001	2.1317447493333335	2.1401063933333333
pp_198015	1.5776091636666667	1.5861369933333334
pp_202506	60.829209303333336	60.66540067
pp_224457	1.9450877260000001	1.9339665573333333
pp_172528	43.21566199666667	43.13972071333333
pp_228354	7.977055161333333	8.003122671
pp_199133	174.44524878333334	175.24009623333333
pp_202817	2.1848870356666668	2.17700351
pp_134473	8.038359809333333	8.067092885333334
pp_211602	9.638285497666667	9.619092461333333
pp_252979	5.221815885333333	5.207459893666667
pp_242392	6.060550747333333	6.077016442666666
pp_41903	4.482610038	4.493075389333334
pp_85044	4.141682154333333	4.163319772333333
pp_134998	4.952531481333334	4.939204044
pp_174570	20.867194196666667	20.82480171
pp_85175	2.4318302873333333	2.4395780343333335
pp_124951	2.396783716333333	2.4050002673333335
pp_154670	39.45201942333333	39.51409483
pp_226037	5.3800921383333336	5.39342364
pp_215007	11.645434236666667	11.624024580666667
pp_214168	23.045898563333335	23.094161563333333
pp_89853	4.174769509333333	4.154750736333334
pp_135245	22.35539874	22.31593997
pp_92211	7.057117899333334	7.032733648333333
pp_245525	2.107085038	2.1154918556666664
pp_224240	7.623579606666667	7.6406966013333335
pp_233784	1.0893657696666668	1.0987496813333333
pp_64396	13.785746976666667	13.749891816666667
pp_188841	1.7656550706666667	1.7722096833333334
pp_58905	4.9433704873333335	4.929342391
pp_164219	4.764484504	4.725345704333333
pp_115339	8.417481562666666	8.433570820333333
pp_189324	15.615628136666666	15.57883794
pp_128702	20.33308291	20.372884183333333
pp_207919	7.350484471	7.368662413333333
pp_151018	6.544851183666667	6.561274940333333
pp_144658	41.32889541666667	41.41341176666667
pp_137977	22.163949	22.20704213
pp_68351	2.551103417333333	2.542365874666667
pp_85670	152.54021551666668	153.008023
pp_215960	21.921551156666666	21.886664496666665
pp_215457	18.481412773333336	18.51617894
pp_216984	2.1249699313333332	2.1342411843333333
pp_177738	5.477797422666667	5.4633557643333335
pp_209418	2.8118560706666664	2.803359617
pp_78296	2.864468432333333	2.877103835333333
pp_155911	7.490993126999999	7.505352395333333
pp_73558	1.7743393556666667	1.7837966486666665
pp_179727	2.348508307	2.3394335473333334
pp_79383	11.404848504666667	11.428473286333332
pp_193007	2.014923493	2.0275843983333335
pp_153571	201.35346906666666	201.87551293333334
pp_100906	3.1900189406666666	3.1821570576666667
pp_111443	2.7533928646666666	2.763937975
pp_159900	18.226734229999998	18.2699097
pp_109602	5.832506685333333	5.816796531666667
pp_154790	2.319461095666667	2.3312909093333336
pp_150537	1.265967311	1.2773423123333334
pp_78997	3.528391572	3.5168297736666667
pp_186773	5.843542442333333	5.8297739716666666
pp_130949	2.816609093333333	2.80845652
pp_204258	96.37728015666666	96.69109798666666
pp_171254	2.389494308	2.3807792093333333
pp_105371	7.001370520666667	7.0146443813333335
pp_252836	10.323041195666667	10.341038261333333
pp_153573	204.5816246	205.06207996666666
pp_127007	40.53187349	40.44821871
pp_95969	5.279260278000001	5.292632521
pp_111463	251.27753273333335	250.78209813333333
pp_58531	2.2212652286666668	2.211551188666667
pp_100869	30.344430296666665	30.302938230000002
pp_131205	3.714694188333333	3.7071080363333335
pp_124957	3.0879401246666665	3.0805492783333333
pp_239447	1.0529704823333332	1.047148591
pp_190767	40.116526013333335	40.00053592333333
pp_105363	7.004105009	6.989320851666667
pp_166956	30.180151463333335	30.220380979999998
pp_77631	19.124792216666666	19.099112416666667
pp_130381	44.19710439333333	44.25296228
pp_78361	16.610796216666667	16.58116214
pp_91930	6.421857034666667	6.407338191666667
pp_216073	3.5130296873333333	3.507055997666667
pp_225287	3765.0646143333333	3752.3788376666666
pp_136671	5.3264422006666665	5.315697695333333
pp_246275	5.5432014223333335	5.553061416666667
pp_85342	3.2152356849999997	3.2243694603333335
pp_83461	1.7453293933333334	1.7368421726666665
pp_91896	7.856386839	7.843202199333334
pp_86819	32.24617469333333	32.282996686666664
pp_247407	20.202858889999998	20.22777791
pp_137453	5.016128542333333	5.004536344
pp_128858	0.7129072086666667	0.7019670333333334
pp_159245	19.093505846666666	19.121023466666667
pp_92372	6.318145471	6.306696205000001
pp_224363	5.628367856	5.616613725666666
pp_86724	6.6506910396666665	6.662028890666666
pp_179633	18.2097136	18.1714696
pp_141765	2.595958094666667	2.589133763
pp_203136	3.798008204333333	3.808375965333333
pp_73811	3.353330413	3.362437572333333
pp_66668	2.119684250666667	2.1074276703333332
pp_133004	20.06517065	20.021169393333334
pp_234603	36.58207288	36.62405500333333
pp_240034	7.073164841333333	7.091091437666667
pp_173318	3.3299751256666665	3.336493619
pp_153151	3.5697784946666666	3.579038929
pp_142291	2.9653423546666664	2.9549632966666666
pp_243139	6.897036858333333	6.883663872666666
pp_238901	3.860956587	3.8536361246666666
pp_77044	7.496568477333334	7.484719307
pp_91891	40.193900723333336	40.25617871
pp_108905	14.98362186	14.963373556666667
pp_137251	149.16200543333332	149.30844553333333
pp_195170	19.29484372	19.263305812333332
pp_129403	4.175501623	4.1664124776666664
pp_187042	1.790573131	1.7778065299999999
pp_218923	7.156569535	7.143916693333334
pp_173215	3.0838531513333334	3.097664413
pp_170865	6.301332042	6.345537538666667
pp_205714	20.17065390733333	20.222224178666668
pp_181143	66.73718745	66.66408390333334
pp_218728	4.019056156333333	4.008728351666667
pp_107746	1.186993572	1.195808408
pp_72823	26.702563493333333	26.65625478
pp_88611	2.026117346	2.016164084
pp_119832	11.992866876666666	12.006021264
pp_179931	4.6630058346666665	4.675778926
pp_142336	13.100203366666667	13.086168043333334
pp_227672	2.341512854	2.3471693636666666
pp_66864	40.40977759	40.44322239333333
pp_117834	1.7899214573333333	1.7961571496666668
pp_197721	45.96702643666667	46.04623927666667
pp_244608	4.684540767333333	4.675803721666666
pp_205573	23.950985063333334	23.926027776666665
pp_92174	15.44501815	15.460898260999999
pp_156512	4.010496171	4.01685709
pp_219137	6.049259702	6.057886321333333
pp_245720	2.997087328	2.987914102
pp_154960	9.416511225	9.405666505666666
pp_237051	51.77474069666667	51.81120557
pp_155874	10.954166742	10.966251181333334
pp_226705	6.917310054333333	6.906640954666667
pp_119730	20.561032323333333	20.577669583333332
pp_173312	12.74750869	12.75913926
pp_105215	4.262326178333334	4.254781759666667
pp_71337	4.072623869	4.0796512
pp_104905	19.590184649999998	19.55977321
pp_108909	3.177443304333333	3.1870874613333333
pp_62309	66.55366231666666	66.59282791
pp_208930	7.986708658	7.996322618333333
pp_136743	6.353171346	6.346177000666667
pp_128605	6.08192078	6.089148911333333
pp_92631	6.924267510666667	6.932538855333333
pp_121547	8.094333364666667	8.086310128333333
pp_247809	7.736625627333334	7.722750583333333
pp_173658	18.821039523333333	18.83195898
pp_128399	27.81580891	27.786049616666666
pp_66191	16.418202863333335	16.429342203333334
pp_119286	5.186066543333333	5.177218798666667
pp_237525	4.648772347	4.641542024666666
pp_135570	4.8581825720000005	4.8500217753333335
pp_64454	12.05870595	12.049685864333334
pp_129042	65.10488600666666	65.12808418333333
pp_227968	35.89298592	35.90802405666667
pp_138080	26.535130303333332	26.520733896666666
pp_79706	4.508204630333333	4.513994181666667
pp_145782	8.839328723666666	8.847396101
pp_66494	56.98398732	57.014071310000006
pp_94411	5.769684187666667	5.763958941333334
pp_240344	12.491429508666666	12.484132867333333
pp_157665	13.087701726666667	13.078921820333333
pp_90326	4.351503115	4.356280029
pp_203250	16.721041583333335	16.713596716666665
pp_239893	20.111242653333335	20.117525053333335
pp_65907	4.113893128666667	4.1194118946666665
pp_139041	7.193309938666666	7.188201635333334
pp_212103	12.50716968	12.512027367666667
pp_227288	6.380733505666667	6.376254310333334
pp_88745	5.795441444333333	5.789410533666667
pp_214935	197.2156871	197.1969989
pp_227608	10.004364022	10.010166624333333
pp_82593	23.48170752	23.47456879
pp_188973	4144.868839000001	4145.893380333333
pp_57683	5.192856851666667	5.198089938333333
pp_100033	30.032989306666664	30.027167923333334
pp_184630	19.792554953333333	19.787672356666665
pp_135167	7.469052884666667	7.463364827666667
pp_180904	19.887409249999997	19.88224521
pp_173595	7.4082768990000005	7.403780454666666
pp_215190	1.8846807733333333	1.890729138
pp_205002	1.123555825	1.1227674413333333
pp_162809	3.099303923	3.1032447806666665
pp_89195	2.1518331159999997	2.147301208
pp_101038	1.2150230853333333	1.2112582366666667
pp_128423	0.8042950286666667	0.8100596563333333
pp_44814	0.6290675773333333	0.6297691416666666
pp_206123	0.11839044	0.11852451266666666
pp_172485	0.014376615666666667	0.009669665666666667
pp_195871	1.2863269263333335	1.2808398273333332
pp_129619	1.9326152416666667	1.9276129316666668
pp_111117	3.3908118149999997	3.394894068
pp_170661	0.8655042049999999	0.8623691013333333
pp_68164	2.1503262273333332	2.1440996656666664
pp_246410	2.0695787383333335	2.065520188
pp_170696	0.0042722540000000005	0.0
pp_198667	0.14601627333333334	0.14966576033333334
pp_84769	0.025393493666666666	0.032483709
pp_112128	0.14070411700000002	0.13786384399999999
pp_224516	3.014112657	3.011642844
pp_167162	0.013856664333333334	0.010827903
pp_174978	0.0042722540000000005	0.008511428333333333
pp_150936	0.10233395533333332	0.10478335766666666
pp_89179	3.7135363453333334	3.7096386086666664
pp_193380	0.014376615666666667	0.009051927666666666
pp_119145	0.03861019166666667	0.03407546
pp_179792	1.0428587236666667	1.0374958066666666
pp_124179	0.28932284033333333	0.29348744266666665
pp_96228	0.5767103306666667	0.5783884016666667
pp_111351	0.5421532006666667	0.540770811
pp_104851	0.08927716366666666	0.08320479
pp_205906	1.1646963963333332	1.1582913156666668
pp_249272	1.4005198496666666	1.397327935
pp_78897	0.6460067516666667	0.648354002
pp_141375	0.9085555713333334	0.9037504313333333
pp_245691	0.0036322876666666664	0.010827903
pp_137031	0.01708901566666667	0.021655806
pp_239890	0.6370224163333333	0.6304487280000001
pp_64444	1.1620905703333333	1.1548649576666667
pp_96378	0.9354321710000001	0.9310307736666666
pp_215203	3.244543855	3.247366469666667
pp_64815	2.1483631116666664	2.1533770556666667
pp_57638	0.918078344	0.9262080293333333
pp_188175	0.014529150666666666	0.009051927666666666
pp_120577	3.6101039103333337	3.6204298020000003
pp_179785	1.0430333723333334	1.043764782
pp_105090	0.011536829333333333	0.010827903
pp_145183	1.0166623226666667	1.0143007993333333
pp_236161	0.0042722540000000005	0.0
pp_198185	0.0042722540000000005	0.009051927666666666
pp_198102	0.007264575333333333	0.0054139516666666665
pp_76262	0.0036322876666666664	0.009939915333333334
pp_58284	0.012056780666666666	0.009669665666666667
pp_104846	0.694253977	0.69708209
pp_189378	0.004792205333333333	0.0
pp_66580	0.35418874433333336	0.361121007
pp_148435	0.0042722540000000005	0.0
pp_63257	0.047707170666666666	0.046679338333333334
pp_112367	0.8078850986666666	0.804428346
pp_179928	1.2530878356666666	1.2513630323333333
pp_172609	1.427038389	1.4241057903333334
pp_128439	0.29511236333333335	0.2917412146666667
pp_228542	1.1093940903333332	1.1006713473333334
pp_196623	1.1498370273333334	1.1536053043333334
pp_137025	0.01708901566666667	0.021655806
pp_217926	0.27888358199999996	0.283651126
pp_232379	1.4369523346666666	1.4403571236666668
pp_92407	2.089627723	2.0932276203333333
pp_205940	0.004792205333333333	0.0
pp_168841	0.0042722540000000005	0.0
pp_58282	0.012176795666666667	0.016241854666666666
pp_164315	3.207731537	3.2040058753333334
pp_219401	3.8996797383333335	3.8963524503333336
pp_199860	3.3186160313333333	3.323085299
pp_203376	0.09385448766666667	0.08738326566666667
pp_163726	0.0	0.0054139516666666665
pp_136822	1.7444563753333333	1.7394988496666668
pp_108937	1.5334689246666666	1.5301131423333334
pp_68925	1.1940084196666667	1.1954551789999999
pp_174397	2.157730238	2.154055087333333
pp_209114	0.004792205333333333	0.0
pp_153047	0.004792205333333333	0.008511428333333333
pp_218630	0.14564885733333333	0.14287402933333332
pp_119614	2.29159384	2.285754247333333
pp_118178	3.1027417996666666	3.097944483
pp_95839	1.5222599623333333	1.525106515
pp_188210	2.7244354349999997	2.719831515666667
pp_70486	0.0042722540000000005	0.0
pp_152457	0.094741855	0.087730754
pp_75047	0.19516328266666666	0.18956789566666665
pp_245522	2.071527871333333	2.0768784289999997
pp_188786	2.285863628	2.284736471
pp_111008	0.119957665	0.12503720766666665
pp_216226	1.4218311633333334	1.4182470143333332
pp_110386	1.8811021853333332	1.878172751
pp_175755	3.3272194579999996	3.322252385
pp_100583	0.004792205333333333	0.0
pp_145309	0.004792205333333333	0.0
pp_172608	1.8159532993333334	1.8087951413333334
pp_148059	1.424395365	1.4264077376666666
pp_202614	1.681820369	1.6773254076666666
pp_57694	1.8610365253333332	1.864265978
pp_253027	1.9312789166666666	1.926204021
pp_208834	2.1648949273333336	2.1626202693333334
pp_86596	2.439950761	2.4395302013333335
pp_148645	1.8030966466666667	1.803327958
pp_57061	0.0042722540000000005	0.0
pp_214951	0.12510991533333335	0.11991446633333333
pp_85662	1.3902103036666666	1.3814511423333333
pp_200839	1.4614889703333334	1.4677767236666668
pp_64738	1.1506221573333333	1.15496534
pp_213828	1.362027321	1.3567277776666666
pp_198520	1.413698641	1.4169432566666667
pp_66659	1.194719154	1.1982891256666666
